,Shloka,Info1
278,bg/7/15/,"['(nature) is so powerful, it can resist the unauthorized plans of the atheists and baffle the knowledge of “planning commissions.”, The atheistic planmakers are described herein by the word duṣkṛtinaḥ, or “miscreants.” Kṛtī means one who has performed meritorious work. The atheist planmaker is sometimes very intelligent and meritorious also, because any gigantic plan, good or bad, must take intelligence to execute. But because the atheist’s brain is improperly utilized in opposing the plan of the Supreme Lord, the atheistic planmaker is called duṣkṛtī, which indicates that his intelligence and efforts are misdirected., In the Gītā it is clearly mentioned that material energy works fully under the direction of the Supreme Lord. It has no independent authority. It works as the shadow moves, in accordance with the movements of the object. But still material energy is very powerful, and the atheist, due to his godless temperament, cannot know how it works; nor can he know the plan of the Supreme Lord. Under illusion and the modes of passion and ignorance, all his plans are baffled, as in the case of Hiraṇyakaśipu and Rāvaṇa, whose plans were smashed to dust although they were both materially learned as scientists, philosophers, administrators and educators. These duṣkṛtinas, or miscreants, are of four different patterns, as outlined below., (1) The mūḍhas are those who are grossly foolish, like hardworking beasts of burden. They want to enjoy the fruits of their labor by themselves, and so do not want to part with them for the Supreme. The typical example of the beast of burden is the ass. This humble beast is made to work very hard by his master. The ass does not really know for whom he works so hard day and night. He remains satisfied by filling his stomach with a bundle of grass, sleeping for a while under fear of being beaten by his master, and satisfying his sex appetite at the risk of being repeatedly kicked by the opposite party. The ass sings poetry and philosophy sometimes, but this braying sound only disturbs others. This is the position of the foolish fruitive worker who does not know for whom he should work. He does not know that karma (action) is meant for yajña (sacrifice)., Most often, those who work very hard day and night to clear the burden of self-created duties say that they have no time to hear of the immortality of the living being. To such mūḍhas, material gains, which are destructible, are life’s all in all – despite the fact that the mūḍhas enjoy only a very small fraction of the fruit of labor. Sometimes they spend sleepless days and nights for fruitive gain, and although they may have ulcers or indigestion, they are satisfied with practically no food; they are simply absorbed in working hard day and night for the benefit of illusory masters. Ignorant of their real master, the foolish workers waste their valuable time serving mammon. Unfortunately, they never surrender to the supreme master of all masters, nor do they take time to hear of Him from the proper sources. The swine who eat the night soil do not care to accept sweetmeats made of sugar and ghee. Similarly, the foolish worker will untiringly continue to hear of the sense-enjoyable tidings of the flickering mundane world, but will have very little time to hear about the eternal living force that moves the material world., (2) Another class of duṣkṛtī, or miscreant, is called the narādhama, or the lowest of mankind. Nara means human being, and adhama means the lowest. Out of the 8,400,000 different species of living beings, there are 400,000 human species. Out of these there are numerous lower forms of human life that are mostly uncivilized. The civilized human beings are those who have regulative principles of social, political and religious life. Those who are socially and politically developed but who have no religious principles must be considered narādhamas. Nor is religion without God religion, because the purpose of following religious principles is to know the Supreme Truth and man’s relation with Him. In the Gītā the Personality of Godhead clearly states that there is no authority above Him and that He is the Supreme Truth. The civilized form of human life is meant for man’s reviving the lost consciousness of his eternal relation with the Supreme Truth, the Personality of Godhead Śrī Kṛṣṇa, who is all-powerful. Whoever loses this chance is classified as a narādhama. We get information from revealed scriptures that when the baby is in the mother’s womb (an extremely uncomfortable situation) he prays to God for deliverance and promises to worship Him alone as soon as he gets out. To pray to God when he is in difficulty is a natural instinct in every living being because he is eternally related with God. But after his deliverance, the child forgets the difficulties of birth and forgets his deliverer also, being influenced by māyā, the illusory energy., It is the duty of the guardians of children to revive the divine consciousness dormant in them. The ten processes of reformatory ceremonies, as enjoined in the Manu-smṛti, which is the guide to religious principles, are meant for reviving God consciousness in the system of varṇāśrama. However, no process is strictly followed now in any part of the world, and therefore 99.9 percent of the population is narādhama., When the whole population becomes narādhama, naturally all their so-called education is made null and void by the all-powerful energy of physical nature. According to the standard of the Gītā, a learned man is he who sees on equal terms the learned brāhmaṇa, the dog, the cow, the elephant and the dog-eater. That is the vision of a true devotee. Śrī Nityānanda Prabhu, who is the incarnation of Godhead as divine master, delivered the typical narādhamas, the brothers Jagāi and Mādhāi, and showed how the mercy of a real devotee is bestowed upon the lowest of mankind. So the narādhama who is condemned by the Personality of Godhead can again revive his spiritual consciousness only by the mercy of a devotee., Śrī Caitanya Mahāprabhu, in propagating the bhāgavata-dharma, or activities of the devotees, has recommended that people submissively hear the message of the Personality of Godhead. The essence of this message is Bhagavad-gītā. The lowest amongst human beings can be delivered by this submissive hearing process only, but unfortunately they even refuse to give an aural reception to these messages, and what to speak of surrendering to the will of the Supreme Lord? Narādhamas, or the lowest of mankind, willfully neglect the prime duty of the human being., (3) The next class of duṣkṛtī is called māyayāpahṛta-jñānāḥ, or those persons whose erudite knowledge has been nullified by the influence of illusory material energy. They are mostly very learned fellows – great philosophers, poets, literati, scientists, etc. – but the illusory energy misguides them, and therefore they disobey the Supreme Lord., There are a great number of māyayāpahṛta-jñānāḥ at the present moment, even amongst the scholars of the Bhagavad-gītā. In the Gītā, in plain and simple language, it is stated that Śrī Kṛṣṇa is the Supreme Personality of Godhead. There is none equal to or greater than Him. He is mentioned as the father of Brahmā, the original father of all human beings. In fact, Śrī Kṛṣṇa is said to be not only the father of Brahmā but also the father of all species of life. He is the root of the impersonal Brahman and Paramātmā; the Supersoul in every entity is His plenary portion. He is the fountainhead of everything, and everyone is advised to surrender unto His lotus feet. Despite all these clear statements, the māyayāpahṛta-jñānāḥ deride the personality of the Supreme Lord and consider Him merely another human being. They do not know that the blessed form of human life is designed after the eternal and transcendental feature of the Supreme Lord., All the unauthorized interpretations of the Gītā by the class of māyayāpahṛta-jñānāḥ, outside the purview of the paramparā system, are so many stumbling blocks on the path of spiritual understanding. The deluded interpreters do not surrender unto the lotus feet of Śrī Kṛṣṇa, nor do they teach others to follow this principle., (4) The last class of duṣkṛtī is called āsuraṁ bhāvam āśritāḥ, or those of demonic principles. This class is openly atheistic. Some of them argue that the Supreme Lord can never descend upon this material world, but they are unable to give any tangible reasons as to why not. There are others who make Him subordinate to the impersonal feature, although the opposite is declared in the Gītā. Envious of the Supreme Personality of Godhead, the atheist will present a number of illicit incarnations manufactured in the factory of his brain. Such persons, whose very principle of life is to decry the Personality of Godhead, cannot surrender unto the lotus feet of Śrī Kṛṣṇa., Śrī Yāmunācārya Ālabandaru of South India said, “O my Lord! You are unknowable to persons involved with atheistic principles, despite Your uncommon qualities, features and activities, despite Your personality’s being confirmed by all the revealed scriptures in the quality of goodness, and despite Your being acknowledged by the famous authorities renowned for their depth of knowledge in the transcendental science and situated in the godly qualities.”, Therefore, (1) grossly foolish persons, (2) the lowest of mankind, (3) the deluded speculators and (4)']"
279,bg/7/16/,['(1.1.11)']
280,bg/7/17/,['None']
281,bg/7/18/,['(9.4.68)']
282,bg/7/19/,"['(verses 14 and 15) of the Śvetāśvatara Upaniṣad:, “Lord Viṣṇu has thousands of heads, thousands of eyes and thousands of feet. Entirely encompassing the whole universe, He still extends beyond it by ten fingers’ breadth. He is in fact this entire universe. He is all that was and all that will be. He is the Lord of immortality and of all that is nourished by food.” In the Chāndogya Upaniṣad (5.1.15) it is said, na vai vāco na cakṣūṁṣi na śrotrāṇi na manāṁsīty ācakṣate prāṇa iti evācakṣate prāṇo hy evaitāni sarvāṇi bhavanti: “In the body of a living being neither the power to speak, nor the power to see, nor the power to hear, nor the power to think is the prime factor; it is life which is the center of all activities.” Similarly Lord Vāsudeva, or the Personality of Godhead, Lord Śrī Kṛṣṇa, is the prime entity in everything. In this body there are powers of speaking, of seeing, of hearing, of mental activities, etc. But these are not important if not related to the Supreme Lord. And because Vāsudeva is all-pervading and everything is Vāsudeva, the devotee surrenders in full knowledge (cf. Bhagavad-gītā 7.17 and 11.40)']"
283,bg/7/20/,"['(2.3.10):, Less intelligent people who have lost their spiritual sense take shelter of demigods for immediate fulfillment of material desires. Generally, such people do not go to the Supreme Personality of Godhead, because they are in the lower modes of nature (ignorance and passion) and therefore worship various demigods. Following the rules and regulations of worship, they are satisfied. The worshipers of demigods are motivated by small desires and do not know how to reach the supreme goal, but a devotee of the Supreme Lord is not misguided. Because in Vedic literature there are recommendations for worshiping different gods for different purposes (e.g., a diseased man is recommended to worship the sun), those who are not devotees of the Lord think that for certain purposes demigods are better than the Supreme Lord. But a pure devotee knows that the Supreme Lord Kṛṣṇa is the master of all. In the Caitanya-caritāmṛta (Ādi 5.142)']"
284,bg/7/21/,['(Vedic scriptures)']
285,bg/7/22/,['None']
286,bg/7/23/,['None']
287,bg/7/24/,"['(Stotra-ratna 12), In the Brahma-saṁhitā it is stated that the Personality of Godhead cannot be understood simply by study of the Vedānta literature. Only by the mercy of the Supreme Lord can the Personality of the Supreme be known. Therefore in this verse it is clearly stated that not only are the worshipers of the demigods less intelligent, but those nondevotees who are engaged in Vedānta and speculation on Vedic literature without any tinge of true Kṛṣṇa consciousness are also less intelligent, and for them it is not possible to understand God’s personal nature. Persons who are under the impression that the Absolute Truth is impersonal are described as abuddhayaḥ, which means those who do not know the ultimate feature of the Absolute Truth. In the Śrīmad-Bhāgavatam it is stated that supreme realization begins from the impersonal Brahman and then rises to the localized Supersoul – but the ultimate word in the Absolute Truth is the Personality of Godhead. Modern impersonalists are still less intelligent, for they do not even follow their great predecessor Śaṅkarācārya, who has specifically stated that Kṛṣṇa is the Supreme Personality of Godhead. Impersonalists, therefore, not knowing the Supreme Truth, think Kṛṣṇa to be only the son of Devakī and Vasudeva, or a prince, or a powerful living entity. This is also condemned in the Bhagavad-gītā (9.11). Avajānanti māṁ mūḍhā mānuṣīṁ tanum āśritam: “Only the fools regard Me as an ordinary person.”, The fact is that no one can understand Kṛṣṇa without rendering devotional service and without developing Kṛṣṇa consciousness. The Bhāgavatam (10.14.29) confirms this:, “My Lord, if one is favored by even a slight trace of the mercy of Your lotus feet, he can understand the greatness of Your personality. But those who speculate to understand the Supreme Personality of Godhead are unable to know You, even though they continue to study the Vedas for many years.” One cannot understand the Supreme Personality of Godhead, Kṛṣṇa, or His form, quality or name simply by mental speculation or by discussing Vedic literature. One must understand Him by devotional service. When one is fully engaged in Kṛṣṇa consciousness, beginning by chanting the mahā-mantra – Hare Kṛṣṇa, Hare Kṛṣṇa, Kṛṣṇa Kṛṣṇa, Hare Hare/ Hare Rāma, Hare Rāma, Rāma Rāma, Hare Hare – then only can one understand the Supreme Personality of Godhead. Nondevotee impersonalists think that Kṛṣṇa has a body made of this material nature and that all His activities, His form and everything are māyā. These impersonalists are known as Māyāvādīs. They do not know the ultimate truth., The twentieth verse clearly states, kāmais tais tair hṛta-jñānāḥ prapadyante ’nya-devatāḥ: “Those who are blinded by lusty desires surrender unto the different demigods.” It is accepted that besides the Supreme Personality of Godhead, there are demigods who have their different planets, and the Lord also has a planet. As stated in the twenty-third verse, devān deva-yajo yānti mad-bhaktā yānti mām api: the worshipers of the demigods go to the different planets of the demigods, and those who are devotees of Lord Kṛṣṇa go to the Kṛṣṇaloka planet. Although this is clearly stated, the foolish impersonalists still maintain that the Lord is formless and that these forms are impositions. From the study of the Gītā does it appear that the demigods and their abodes are impersonal? Clearly, neither the demigods nor Kṛṣṇa, the Supreme Personality of Godhead, are impersonal. They are all persons; Lord Kṛṣṇa is the Supreme Personality of Godhead, and He has His own planet, and the demigods have theirs., Therefore the monistic contention that ultimate truth is formless and that form is imposed does not hold true. It is clearly stated here that it is not imposed. From the Bhagavad-gītā we can clearly understand that the forms of the demigods and the form of the Supreme Lord are simultaneously existing and that Lord Kṛṣṇa is sac-cid-ānanda, eternal blissful knowledge. The Vedic literature confirms that the Supreme Absolute Truth is knowledge and blissful pleasure, vijñānam ānandam brahma (Bṛhad-āraṇyaka Upaniṣad 3.9.28), and that He is the reservoir of unlimited auspicious qualities, ananta-kalyāna-guṇātmako ’sau (Viṣṇu Purāṇa 6.5.84). And in the Gītā the Lord says that although He is aja (unborn)']"
288,bg/7/25/,"['(1.8.19) it is said that the Lord is covered by the curtain of yoga-māyā and thus ordinary people cannot understand Him. This yoga-māyā curtain is also confirmed in the Īśopaniṣad (Mantra 15), in which the devotee prays:, “O my Lord, You are the maintainer of the entire universe, and devotional service to You is the highest religious principle. Therefore, I pray that You will also maintain me. Your transcendental form is covered by the yoga-māyā. The brahma-jyotir is the covering of the internal potency. May You kindly remove this glowing effulgence that impedes my seeing Your sac-cid-ānanda-vigraha, Your eternal form of bliss and knowledge.” The Supreme Personality of Godhead in His transcendental form of bliss and knowledge is covered by the internal potency of the brahma-jyotir, and the less intelligent impersonalists cannot see the Supreme on this account., Also in the Śrīmad-Bhāgavatam (10.14.7)']"
289,bg/7/26/,['None']
290,bg/7/27/,['None']
291,bg/7/28/,['(5.5.2) that if one actually wants to be liberated he must render service to the devotees (mahat-sevāṁ dvāram āhur vimukteḥ); but one who associates with materialistic people is on the path leading to the darkest region of existence (tamo-dvāraṁ yoṣitāṁ saṅgi-saṅgam)']
292,bg/7/29/,['(mām āśritya)']
293,bg/7/30/,['None']
294,bg/8/1/,['(fruitive activities)']
295,bg/8/2/,['(sacrifice)']
296,bg/8/3/,"['(jīvātmā) takes different positions – sometimes he merges into the dark material nature and identifies himself with matter, and sometimes he identifies himself with the superior, spiritual nature. Therefore he is called the Supreme Lord’s marginal energy. According to his identification with material or spiritual nature, he receives a material or spiritual body. In material nature he may take a body from any of the 8,400,000 species of life, but in spiritual nature he has only one body. In material nature he is manifested sometimes as a man, demigod, animal, beast, bird, etc., according to his karma. To attain material heavenly planets and enjoy their facilities, he sometimes performs sacrifices (yajña), but when his merit is exhausted he returns to earth again in the form of a man. This process is called karma., The Chāndogya Upaniṣad describes the Vedic sacrificial process. On the sacrificial altar, five kinds of offerings are made into five kinds of fire. The five kinds of fire are conceived of as the heavenly planets, clouds, the earth, man and woman, and the five kinds of sacrificial offerings are faith, the enjoyer on the moon, rain, grains and semen., In the process of sacrifice, the living entity makes specific sacrifices to attain specific heavenly planets and consequently reaches them. When the merit of sacrifice is exhausted, the living entity descends to earth in the form of rain, then takes on the form of grains, and the grains are eaten by man and transformed into semen, which impregnates a woman, and thus the living entity once again attains the human form to perform sacrifice and so repeat the same cycle. In this way, the living entity perpetually comes and goes on the material path. The Kṛṣṇa conscious person, however, avoids such sacrifices. He takes directly to Kṛṣṇa consciousness and thereby prepares himself to return to Godhead., Impersonalist commentators on the Bhagavad-gītā unreasonably assume that Brahman takes the form of jīva in the material world, and to substantiate this they refer to Chapter Fifteen, verse 7, of the Gītā. But in this verse the Lord also speaks of the living entity as “an eternal fragment of Myself.” The fragment of God, the living entity, may fall down into the material world, but the Supreme Lord (Acyuta) never falls down. Therefore this assumption that the Supreme Brahman assumes the form of jīva is not acceptable. It is important to remember that in Vedic literature Brahman (the living entity) is distinguished from Para-brahman (the Supreme Lord)']"
297,bg/8/4/,['None']
298,bg/8/5/,"['(“remembering”) is important. Remembrance of Kṛṣṇa is not possible for the impure soul who has not practiced Kṛṣṇa consciousness in devotional service. Therefore one should practice Kṛṣṇa consciousness from the very beginning of life. If one wants to achieve success at the end of his life, the process of remembering Kṛṣṇa is essential. Therefore one should constantly, incessantly chant the mahā-mantra – Hare Kṛṣṇa, Hare Kṛṣṇa, Kṛṣṇa Kṛṣṇa, Hare Hare/ Hare Rāma, Hare Rāma, Rāma Rāma, Hare Hare. Lord Caitanya has advised that one be as tolerant as a tree (taror api sahiṣṇunā)']"
299,bg/8/6/,['(spiritual)']
300,bg/8/7/,['None']
301,bg/8/8/,['None']
302,bg/8/9/,"['(“inconceivable”) is very significant in this connection. God’s energy is beyond our conception, beyond our thinking jurisdiction, and is therefore called inconceivable (acintya)']"
303,bg/8/10/,['(to the ājñā-cakra)']
304,bg/8/11/,['(unmarried celibate)']
305,bg/8/12/,['None']
306,bg/8/13/,['None']
307,bg/8/14/,"['(Kaṭha Upaniṣad 1.2.23), yam evaiṣa vṛṇute tena labhyas/ tasyaiṣa ātmā vivṛṇute tanuṁ svām: one who is fully surrendered and engaged in the devotional service of the Supreme Lord can understand the Supreme Lord as He is. And as stated in Bhagavad-gītā (10.10), dadāmi buddhi-yogaṁ tam: the Lord gives such a devotee sufficient intelligence so that ultimately the devotee can attain Him in His spiritual kingdom., The special qualification of the pure devotee is that he is always thinking of Kṛṣṇa without deviation and without considering the time or place. There should be no impediments. He should be able to carry out his service anywhere and at any time. Some say that the devotee should remain in holy places like Vṛndāvana or some holy town where the Lord lived, but a pure devotee can live anywhere and create the atmosphere of Vṛndāvana by his devotional service. It was Śrī Advaita who told Lord Caitanya, “Wherever You are, O Lord – there is Vṛndāvana.”, As indicated by the words satatam and nityaśaḥ, which mean “always,” “regularly,” or “every day,” a pure devotee constantly remembers Kṛṣṇa and meditates upon Him. These are qualifications of the pure devotee, for whom the Lord is most easily attainable. Bhakti-yoga is the system that the Gītā recommends above all others. Generally, the bhakti-yogīs are engaged in five different ways: (1) śānta-bhakta, engaged in devotional service in neutrality; (2) dāsya-bhakta, engaged in devotional service as servant; (3) sakhya-bhakta, engaged as friend; (4) vātsalya-bhakta, engaged as parent; and (5)']"
308,bg/8/15/,['(great souls)']
309,bg/8/16/,['None']
310,bg/8/17/,"['(the yuga we have now been experiencing over the past 5,000 years)']"
311,bg/8/18/,['None']
312,bg/8/19/,['None']
313,bg/8/20/,['None']
314,bg/8/21/,"['(Lakṣmīs), and He is called Govinda, the primal Lord and the cause of all causes. The Lord is accustomed to blow His flute (veṇuṁ kvaṇantam). His transcendental form is the most attractive in all the worlds – His eyes are like lotus petals, and the color of His body is like the color of clouds. He is so attractive that His beauty excels that of thousands of Cupids. He wears saffron cloth, a garland around His neck and a peacock feather in His hair. In the Bhagavad-gītā Lord Kṛṣṇa gives only a small hint of His personal abode, Goloka Vṛndāvana, which is the supermost planet in the spiritual kingdom. A vivid description is given in the Brahma-saṁhitā. Vedic literatures (Kaṭha Upaniṣad 1.3.11) state that there is nothing superior to the abode of the Supreme Godhead, and that that abode is the ultimate destination (puruṣān na paraṁ kiñcit sā kāṣṭhā paramā gatiḥ)']"
315,bg/8/22/,"['(Gopāla-tāpanī Upaniṣad 1.21) also describe the supreme abode and the Supreme Personality of Godhead. Eko vaśī sarva-gaḥ kṛṣṇaḥ. In that abode there is only one Supreme Personality of Godhead, whose name is Kṛṣṇa. He is the supreme merciful Deity, and although situated there as one He has expanded Himself into millions and millions of plenary expansions. The Vedas compare the Lord to a tree standing still yet bearing many varieties of fruits, flowers and changing leaves. The plenary expansions of the Lord who preside over the Vaikuṇṭha planets are four-armed, and they are known by a variety of names – Puruṣottama, Trivikrama, Keśava, Mādhava, Aniruddha, Hṛṣīkeśa, Saṅkarṣaṇa, Pradyumna, Śrīdhara, Vāsudeva, Dāmodara, Janārdana, Nārāyaṇa, Vāmana, Padmanābha, etc., The Brahma-saṁhitā (5.37) also confirms that although the Lord is always in the supreme abode, Goloka Vṛndāvana, He is all-pervading, so that everything is going on nicely (goloka eva nivasaty akhilātma-bhūtaḥ). As stated in the Vedas (Śvetāśvatara Upaniṣad 6.8)']"
316,bg/8/23/,['None']
317,bg/8/24/,['None']
318,bg/8/25/,['(by demigod calculations)']
319,bg/8/26/,['(5.10.3–5)']
320,bg/8/27/,['None']
321,bg/8/28/,['None']
322,bg/9/1/,['(“this knowledge”)']
323,bg/9/2/,"['(antavanta ime dehā nityasyoktāḥ śarīriṇaḥ). That is a confidential part of knowledge: simply knowing that the spirit soul is different from this body and that its nature is immutable, indestructible and eternal. But that gives no positive information about the soul. Sometimes people are under the impression that the soul is different from the body and that when the body is finished, or one is liberated from the body, the soul remains in a void and becomes impersonal. But actually that is not the fact. How can the soul, which is so active within this body, be inactive after being liberated from the body? It is always active. If it is eternal, then it is eternally active, and its activities in the spiritual kingdom are the most confidential part of spiritual knowledge. These activities of the spirit soul are therefore indicated here as constituting the king of all knowledge, the most confidential part of all knowledge., This knowledge is the purest form of all activities, as explained in Vedic literature. In the Padma Purāṇa, man’s sinful activities have been analyzed and are shown to be the results of sin after sin. Those who are engaged in fruitive activities are entangled in different stages and forms of sinful reactions. For instance, when the seed of a particular tree is sown, the tree does not appear immediately to grow; it takes some time. It is first a small, sprouting plant, then it assumes the form of a tree, then it flowers and bears fruit, and, when it is complete, the flowers and fruits are enjoyed by persons who have sown the seed of the tree. Similarly, a man performs a sinful act, and like a seed it takes time to fructify. There are different stages. The sinful action may have already stopped within the individual, but the results or the fruit of that sinful action are still to be enjoyed. There are sins which are still in the form of a seed, and there are others which are already fructified and are giving us fruit, which we are enjoying as distress and pain., As explained in the twenty-eighth verse of the Seventh Chapter, a person who has completely ended the reactions of all sinful activities and who is fully engaged in pious activities, being freed from the duality of this material world, becomes engaged in devotional service to the Supreme Personality of Godhead, Kṛṣṇa. In other words, those who are actually engaged in the devotional service of the Supreme Lord are already freed from all reactions. This statement is confirmed in the Padma Purāṇa:, For those who are engaged in the devotional service of the Supreme Personality of Godhead, all sinful reactions, whether fructified, in the stock, or in the form of a seed, gradually vanish. Therefore the purifying potency of devotional service is very strong, and it is called pavitram uttamam, the purest. Uttama means transcendental. Tamas means this material world or darkness, and uttama means that which is transcendental to material activities. Devotional activities are never to be considered material, although sometimes it appears that devotees are engaged just like ordinary men. One who can see and is familiar with devotional service will know that they are not material activities. They are all spiritual and devotional, uncontaminated by the material modes of nature., It is said that the execution of devotional service is so perfect that one can perceive the results directly. This direct result is actually perceived, and we have practical experience that any person who is chanting the holy names of Kṛṣṇa (Hare Kṛṣṇa, Hare Kṛṣṇa, Kṛṣṇa Kṛṣṇa, Hare Hare/ Hare Rāma, Hare Rāma, Rāma Rāma, Hare Hare) in course of chanting without offenses feels some transcendental pleasure and very quickly becomes purified of all material contamination. This is actually seen. Furthermore, if one engages not only in hearing but in trying to broadcast the message of devotional activities as well, or if he engages himself in helping the missionary activities of Kṛṣṇa consciousness, he gradually feels spiritual progress. This advancement in spiritual life does not depend on any kind of previous education or qualification. The method itself is so pure that by simply engaging in it one becomes pure., In the Vedānta-sūtra (3.2.26) this is also described in the following words: prakāśaś ca karmaṇy abhyāsāt. “Devotional service is so potent that simply by engaging in the activities of devotional service one becomes enlightened without a doubt.” A practical example of this can be seen in the previous life of Nārada, who in that life happened to be the son of a maidservant. He had no education, nor was he born into a high family. But when his mother was engaged in serving great devotees, Nārada also became engaged, and sometimes, in the absence of his mother, he would serve the great devotees himself. Nārada personally says,, In this verse from Śrīmad-Bhāgavatam (1.5.25) Nārada describes his previous life to his disciple Vyāsadeva. He says that while engaged as a boy servant for those purified devotees during the four months of their stay, he was intimately associating with them. Sometimes those sages left remnants of food on their dishes, and the boy, who would wash their dishes, wanted to taste the remnants. So he asked the great devotees for their permission, and when they gave it Nārada ate those remnants and consequently became freed from all sinful reactions. As he went on eating, he gradually became as pure-hearted as the sages. The great devotees relished the taste of unceasing devotional service to the Lord by hearing and chanting, and Nārada gradually developed the same taste. Nārada says further,, By associating with the sages, Nārada got the taste for hearing and chanting the glories of the Lord, and he developed a great desire for devotional service. Therefore, as described in the Vedānta-sūtra, prakāśaś ca karmaṇy abhyāsāt: if one is engaged simply in the acts of devotional service, everything is revealed to him automatically, and he can understand. This is called pratyakṣa, directly perceived., The word dharmyam means “the path of religion.” Nārada was actually a son of a maidservant. He had no opportunity to go to school. He was simply assisting his mother, and fortunately his mother rendered some service to the devotees. The child Nārada also got the opportunity and simply by association achieved the highest goal of all religion. The highest goal of all religion is devotional service, as stated in Śrīmad-Bhāgavatam (sa vai puṁsāṁ paro dharmo yato bhaktir adhokṣaje). Religious people generally do not know that the highest perfection of religion is the attainment of devotional service. As we have already discussed in regard to the last verse of Chapter Eight (vedeṣu yajñeṣu tapaḥsu caiva), generally Vedic knowledge is required for self-realization. But here, although Nārada never went to the school of the spiritual master and was not educated in the Vedic principles, he acquired the highest results of Vedic study. This process is so potent that even without performing the religious process regularly, one can be raised to the highest perfection. How is this possible? This is also confirmed in Vedic literature: ācāryavān puruṣo veda. One who is in association with great ācāryas, even if he is not educated or has never studied the Vedas, can become familiar with all the knowledge necessary for realization., The process of devotional service is a very happy one (su-sukham). Why? Devotional service consists of śravaṇaṁ kīrtanaṁ viṣṇoḥ, so one can simply hear the chanting of the glories of the Lord or can attend philosophical lectures on transcendental knowledge given by authorized ācāryas. Simply by sitting, one can learn; then one can eat the remnants of the food offered to God, nice palatable dishes. In every state devotional service is joyful. One can execute devotional service even in the most poverty-stricken condition. The Lord says, patraṁ puṣpaṁ phalaṁ toyam: He is ready to accept from the devotee any kind of offering, never mind what. Even a leaf, a flower, a bit of fruit, or a little water, which are all available in every part of the world, can be offered by any person, regardless of social position, and will be accepted if offered with love. There are many instances in history. Simply by tasting the tulasī leaves offered to the lotus feet of the Lord, great sages like Sanat-kumāra became great devotees. Therefore the devotional process is very nice, and it can be executed in a happy mood. God accepts only the love with which things are offered to Him., It is said here that this devotional service is eternally existing. It is not as the Māyāvādī philosophers claim. Although they sometimes take to so-called devotional service, their idea is that as long as they are not liberated they will continue their devotional service, but at the end, when they become liberated, they will “become one with God.” Such temporary time-serving devotional service is not accepted as pure devotional service. Actual devotional service continues even after liberation. When the devotee goes to the spiritual planet in the kingdom of God, he is also engaged there in serving the Supreme Lord. He does not try to become one with the Supreme Lord., As will be seen in Bhagavad-gītā, actual devotional service begins after liberation. After one is liberated, when one is situated in the Brahman position (brahma-bhūta), one’s devotional service begins (samaḥ sarveṣu bhūteṣu mad-bhaktiṁ labhate parām)']"
324,bg/9/3/,['(4.31.14)']
325,bg/9/4/,['(5.38)']
326,bg/9/5/,"['(mat-sthāni sarva-bhūtāni). This should not be misunderstood. The Lord is not directly concerned with the maintenance and sustenance of this material manifestation. Sometimes we see a picture of Atlas holding the globe on his shoulders; he seems to be very tired, holding this great earthly planet. Such an image should not be entertained in connection with Kṛṣṇa’s upholding this created universe. He says that although everything is resting on Him, He is aloof. The planetary systems are floating in space, and this space is the energy of the Supreme Lord. But He is different from space. He is differently situated. Therefore the Lord says, “Although they are situated on My inconceivable energy, as the Supreme Personality of Godhead I am aloof from them.” This is the inconceivable opulence of the Lord., In the Nirukti Vedic dictionary it is said, yujyate ’nena durghaṭeṣu kāryeṣu: “The Supreme Lord is performing inconceivably wonderful pastimes, displaying His energy.” His person is full of different potent energies, and His determination is itself actual fact. In this way the Personality of Godhead is to be understood. We may think of doing something, but there are so many impediments, and sometimes it is not possible to do as we like. But when Kṛṣṇa wants to do something, simply by His willing, everything is performed so perfectly that one cannot imagine how it is being done. The Lord explains this fact: although He is the maintainer and sustainer of the entire material manifestation, He does not touch this material manifestation. Simply by His supreme will, everything is created, everything is sustained, everything is maintained and everything is annihilated. There is no difference between His mind and Himself (as there is a difference between ourselves and our present material mind)']"
327,bg/9/6/,"['(Taittirīya Upaniṣad 2.8.1) In the Bṛhad-āraṇyaka Upaniṣad (3.8.9) it is stated, etasya vā akṣarasya praśāsane gārgi sūrya-candramasau vidhṛtau tiṣṭhata etasya vā akṣarasya praśāsane gārgi dyāv-āpṛthivyau vidhṛtau tiṣṭhataḥ. “By the supreme order, under the superintendence of the Supreme Personality of Godhead, the moon, the sun, and the other great planets are moving.” In the Brahma-saṁhitā (5.52)']"
328,bg/9/7/,['(Chāndogya Upaniṣad 6.2.3)']
329,bg/9/8/,['None']
330,bg/9/9/,"['(5.6) it is stated, ātmārāmasya tasyāsti prakṛtyā na samāgamaḥ: “He is always involved in His eternal, blissful, spiritual activities, but He has nothing to do with these material activities.” Material activities are being carried on by His different potencies. The Lord is always neutral in the material activities of the created world. This neutrality is mentioned here with the word udāsīna-vat. Although He has control over every minute detail of material activities, He is sitting as if neutral. The example can be given of a high-court judge sitting on his bench. By his order so many things are happening – someone is being hanged, someone is being put into jail, someone is awarded a huge amount of wealth – but still he is neutral. He has nothing to do with all that gain and loss. Similarly, the Lord is always neutral, although He has His hand in every sphere of activity. In the Vedānta-sūtra (2.1.34)']"
331,bg/9/10/,['None']
